replicate,input_family,candidate_family,candidate_kind,matching_family,recruitment,mean_value,median_value,positive_fraction,mean_loss
0,LOCAL_RULE,LOOKUP,trained,0,0.003,0.004374459385871841,0.0043706893920898,0.99609375,8.531497379764915
0,LOCAL_RULE,LOOKUP,trained,0,0.01,0.014389341697096778,0.0141248703002929,1.0,8.52148249745369
0,LOCAL_RULE,LOOKUP,trained,0,0.02,0.02890080399811263,0.02837491035461425,1.0,8.506971035152674
0,LOCAL_RULE,LOOKUP,trained,0,0.05,0.08123524673283096,0.0804157257080078,1.0,8.454636592417955
0,LOCAL_RULE,LOOKUP,trained,0,0.1,0.23803628422319886,0.23489332199096674,1.0,8.297835554927588
0,LOCAL_RULE,LOOKUP,trained,0,0.25,0.47755885124206543,0.4639549255371094,1.0,8.058312987908721
0,LOCAL_RULE,LOOKUP,trained,0,0.5,0.835097448900342,0.7769558429718018,0.97265625,7.700774390250444
0,LOCAL_RULE,LOOKUP,trained,0,1.0,0.9152117557823658,0.6686594486236572,0.70703125,7.620660083368421
0,LOCAL_RULE,MOD_ADD,trained,0,0.0,0.0,0.0,0.0,8.535871839150786
0,LOCAL_RULE,MOD_ADD,trained,0,0.0001,0.00038835406303401197,0.00039339065551749995,1.0,8.535483485087752
0,LOCAL_RULE,MOD_ADD,trained,0,0.0003,0.0011582653969525836,0.0011663436889648,1.0,8.534713573753834
0,LOCAL_RULE,MOD_ADD,trained,0,0.001,0.003830578178167297,0.0038487911224364497,1.0,8.532041260972619
0,LOCAL_RULE,MOD_ADD,trained,0,0.003,0.011425971984863234,0.01144504547119135,1.0,8.524445867165923
0,LOCAL_RULE,MOD_ADD,trained,0,0.01,0.037827137857675504,0.03813076019287105,1.0,8.49804470129311
0,LOCAL_RULE,MOD_ADD,trained,0,0.02,0.075028458610177,0.07516670227050776,1.0,8.46084338054061
0,LOCAL_RULE,MOD_ADD,trained,0,0.05,0.18486521393060681,0.18288755416870114,1.0,8.35100662522018
0,LOCAL_RULE,MOD_ADD,trained,0,0.1,0.3752524275332689,0.36800146102905273,1.0,8.160619411617517
0,LOCAL_RULE,MOD_ADD,trained,0,0.25,0.7480797711759806,0.7066679000854492,1.0,7.787792067974806
0,LOCAL_RULE,MOD_ADD,trained,0,0.5,1.0452164318412542,1.0070841312408447,0.9921875,7.490655407309532
0,LOCAL_RULE,MOD_ADD,trained,0,1.0,1.2379149422049522,1.1047086715698242,0.9375,7.297956896945834
0,LOCAL_RULE,PARITY,trained,0,0.0,0.0,0.0,0.0,8.535871839150786
0,LOCAL_RULE,PARITY,trained,0,0.0001,0.0004001427441834945,0.0003848075866699,0.99609375,8.535471696406603
0,LOCAL_RULE,PARITY,trained,0,0.0003,0.001185936853289558,0.0011265277862548499,0.99609375,8.534685902297497
0,LOCAL_RULE,PARITY,trained,0,0.001,0.003907565027475311,0.0036473274230957,0.99609375,8.531964274123311
0,LOCAL_RULE,PARITY,trained,0,0.003,0.011665605008602095,0.0109715461730957,0.99609375,8.524206234142184
0,LOCAL_RULE,PARITY,trained,0,0.01,0.0388982947915792,0.03648352622985835,0.99609375,8.496973544359207
0,LOCAL_RULE,PARITY,trained,0,0.02,0.07878051511943336,0.0750670433044433,0.99609375,8.457091324031353
0,LOCAL_RULE,PARITY,trained,0,0.05,0.20707951113581655,0.1950674057006836,0.99609375,8.32879232801497
0,LOCAL_RULE,PARITY,trained,0,0.1,0.4507114812731743,0.4170749187469482,0.99609375,8.085160357877612
0,LOCAL_RULE,PARITY,trained,0,0.25,0.9219800513237715,0.8473660945892334,0.984375,7.613891787827015
0,LOCAL_RULE,PARITY,trained,0,0.5,1.1315514296293259,0.9487209320068359,0.890625,7.4043204095214605
0,LOCAL_RULE,PARITY,trained,0,1.0,0.609676057472825,0.3500983715057373,0.625,7.926195781677961
0,LOCAL_RULE,RANDOM,untrained-control,0,0.0,0.0,0.0,0.0,8.535871839150786
0,LOCAL_RULE,RANDOM,untrained-control,0,0.0001,-4.600733518600464e-07,0.0,0.08984375,8.535872299224138
0,LOCAL_RULE,RANDOM,untrained-control,0,0.0003,-1.3522803783416748e-06,-9.5367431640625e-07,0.09375,8.535873191431165
0,LOCAL_RULE,RANDOM,untrained-control,0,0.001,-4.55416738986969e-06,-3.814697265625e-06,0.1015625,8.535876393318176
0,LOCAL_RULE,RANDOM,untrained-control,0,0.003,-1.3653188943862915e-05,-1.1444091796875e-05,0.11328125,8.53588549233973
0,LOCAL_RULE,RANDOM,untrained-control,0,0.01,-4.5906752347940014e-05,-3.790855407714844e-05,0.11328125,8.535917745903134
0,LOCAL_RULE,RANDOM,untrained-control,0,0.02,-9.230710566042135e-05,-7.653236389160156e-05,0.11328125,8.535964146256447
0,LOCAL_RULE,RANDOM,untrained-control,0,0.05,-0.00023410841822621247,-0.0001993179321289,0.1171875,8.536105947569013
0,LOCAL_RULE,RANDOM,untrained-control,0,0.1,-0.000473346561193433,-0.00041222572326654995,0.11328125,8.53634518571198
0,LOCAL_RULE,RANDOM,untrained-control,0,0.25,-0.0011885408312081924,-0.0010414123535155998,0.1171875,8.537060379981995
0,LOCAL_RULE,RANDOM,untrained-control,0,0.5,-0.0023462362587451605,-0.0020527839660644,0.12109375,8.538218075409532
0,LOCAL_RULE,RANDOM,untrained-control,0,1.0,-0.004588333889842002,-0.0040686130523681,0.14453125,8.540460173040628
0,LOCAL_RULE,REVERSE_INC,trained,0,0.0,0.0,0.0,0.0,8.535871839150786
0,LOCAL_RULE,REVERSE_INC,trained,0,0.0001,0.000390214845538091,0.00039553642272940003,1.0,8.535481624305248
0,LOCAL_RULE,REVERSE_INC,trained,0,0.0003,0.0011639688163995261,0.0011734962463378,1.0,8.534707870334387
0,LOCAL_RULE,REVERSE_INC,trained,0,0.001,0.003850474953651383,0.00387001037597655,1.0,8.532021364197135
0,LOCAL_RULE,REVERSE_INC,trained,0,0.003,0.01148658618330951,0.011518955230712849,1.0,8.524385252967477
0,LOCAL_RULE,REVERSE_INC,trained,0,0.01,0.038030175492167424,0.03831291198730465,1.0,8.497841663658619
0,LOCAL_RULE,REVERSE_INC,trained,0,0.02,0.0754365790635347,0.0756592750549316,1.0,8.460435260087252
0,LOCAL_RULE,REVERSE_INC,trained,0,0.05,0.18566728383302686,0.18395829200744623,1.0,8.35020455531776
0,LOCAL_RULE,REVERSE_INC,trained,0,0.1,0.37573885172605515,0.3685755729675293,1.0,8.160132987424731
0,LOCAL_RULE,REVERSE_INC,trained,0,0.25,0.750689335167408,0.7095708847045898,1.0,7.785182503983378
0,LOCAL_RULE,REVERSE_INC,trained,0,0.5,1.0478493589907885,1.0114963054656982,0.9921875,7.488022480159998
0,LOCAL_RULE,REVERSE_INC,trained,0,1.0,1.2434082571417093,1.1243557929992676,0.9375,7.292463582009077
0,LOOKUP,DELAY_COPY,trained,0,0.0,0.0,0.0,0.0,8.255604533478618
0,LOOKUP,DELAY_COPY,trained,0,0.0001,0.00035081617534156445,0.0002119541168212,0.91796875,8.255253717303276
0,LOOKUP,DELAY_COPY,trained,0,0.0003,0.0010444205254315907,0.00062441825866695,0.921875,8.254560112953186
0,LOOKUP,DELAY_COPY,trained,0,0.001,0.0034492257982492013,0.00203537940979,0.921875,8.252155307680368
0,LOOKUP,DELAY_COPY,trained,0,0.003,0.010290546342730482,0.005992412567138601,0.9296875,8.245313987135887
0,LOOKUP,DELAY_COPY,trained,0,0.01,0.03419152274727817,0.0193555355072021,0.9453125,8.22141301073134
0,LOOKUP,DELAY_COPY,trained,0,0.02,0.06825435347855087,0.0373868942260742,0.95703125,8.187350180000067
0,LOOKUP,DELAY_COPY,trained,0,0.05,0.17370529472827909,0.0916109085083007,0.953125,8.081899238750339
0,LOOKUP,DELAY_COPY,trained,0,0.1,0.4320609364658594,0.3373522758483886,1.0,7.823543597012758
0,LOOKUP,DELAY_COPY,trained,0,0.25,0.9017730504274368,0.4579925537109375,1.0,7.353831483051181
0,LOOKUP,DELAY_COPY,trained,0,0.5,1.3971125613898039,0.5054221153259277,1.0,6.858491972088814
0,LOOKUP,DELAY_COPY,trained,0,1.0,1.9648664109408855,0.3994426727294922,1.0,6.290738122537732
0,LOOKUP,LOCAL_RULE,trained,0,0.0,0.0,0.0,0.0,8.255604533478618
0,LOOKUP,LOCAL_RULE,trained,0,0.0001,0.0003447141498326822,0.00020813941955559999,0.921875,8.255259819328785
0,LOOKUP,LOCAL_RULE,trained,0,0.0003,0.0010266751050948667,0.0006115436553954499,0.92578125,8.254577858373523
0,LOOKUP,LOCAL_RULE,trained,0,0.001,0.003391237929463343,0.0019938945770263,0.92578125,8.252213295549154
0,LOOKUP,LOCAL_RULE,trained,0,0.003,0.010117473080754238,0.005882978439331,0.94140625,8.245487060397863
0,LOOKUP,LOCAL_RULE,trained,0,0.01,0.03361386619508262,0.019138813018798752,0.9609375,8.221990667283535
0,LOOKUP,LOCAL_RULE,trained,0,0.02,0.06708301417529579,0.0370416641235351,0.96875,8.188521519303322
0,LOOKUP,LOCAL_RULE,trained,0,0.05,0.1703516114503145,0.0898902416229248,0.9609375,8.085252922028303
0,LOOKUP,LOCAL_RULE,trained,0,0.1,0.4207737110555172,0.32749509811401367,1.0,7.8348308224231005
0,LOOKUP,LOCAL_RULE,trained,0,0.25,0.8862985428422689,0.454430341720581,1.0,7.369305990636349
0,LOOKUP,LOCAL_RULE,trained,0,0.5,1.3752379715442657,0.5094785690307617,1.0,6.880366561934352
0,LOOKUP,LOCAL_RULE,trained,0,1.0,1.9425745736807585,0.4099435806274414,1.0,6.313029959797859
0,LOOKUP,LOOKUP,trained,1,0.0,0.0,0.0,0.0,8.255604533478618
0,LOOKUP,LOOKUP,trained,1,0.0001,0.00015361793339248577,0.00013113021850580001,0.98046875,8.255450915545225
0,LOOKUP,LOOKUP,trained,1,0.0003,0.0004468988627194917,0.0003857612609863,0.98828125,8.255157634615898
0,LOOKUP,LOOKUP,trained,1,0.001,0.0014444142580031915,0.0012381076812744,0.99609375,8.254160119220614
0,LOOKUP,LOOKUP,trained,1,0.003,0.004272120073437646,0.0035779476165771,1.0,8.25133241340518
0,LOOKUP,LOOKUP,trained,1,0.01,0.014165572822093917,0.01112437248229975,1.0,8.241438960656524
0,LOOKUP,LOOKUP,trained,1,0.02,0.0289963018149137,0.022187709808349547,1.0,8.226608231663704
0,LOOKUP,LOOKUP,trained,1,0.05,0.08540268614888187,0.06782007217407225,1.0,8.170201847329736
0,LOOKUP,LOOKUP,trained,1,0.1,0.34260699339210987,0.34548234939575195,1.0,7.912997540086508
0,LOOKUP,LOOKUP,trained,1,0.25,0.650608703494072,0.4655580520629883,1.0,7.604995829984546
0,LOOKUP,LOOKUP,trained,1,0.5,1.3290520682930946,0.4922401905059814,1.0,6.926552465185523
0,LOOKUP,LOOKUP,trained,1,1.0,2.247932044789195,0.26661825180053705,0.88671875,6.007672488689423
0,LOOKUP,MOD_ADD,trained,0,0.0,0.0,0.0,0.0,8.255604533478618
0,LOOKUP,MOD_ADD,trained,0,0.0001,0.000357510522007899,0.000216007232666,0.92578125,8.25524702295661
0,LOOKUP,MOD_ADD,trained,0,0.0003,0.0010645780712365662,0.0006353855133056001,0.92578125,8.254539955407381
0,LOOKUP,MOD_ADD,trained,0,0.001,0.0035163741558789773,0.0020744800567626,0.9296875,8.252088159322739
0,LOOKUP,MOD_ADD,trained,0,0.003,0.010491296648979144,0.006110668182373,0.9453125,8.245113236829638
0,LOOKUP,MOD_ADD,trained,0,0.01,0.03485195897519584,0.01975584030151365,0.9765625,8.220752574503422
0,LOOKUP,MOD_ADD,trained,0,0.02,0.06954751349985595,0.03816509246826165,0.984375,8.186057019978762
0,LOOKUP,MOD_ADD,trained,0,0.05,0.17671699821949002,0.09339308738708495,0.96875,8.078887535259128
0,LOOKUP,MOD_ADD,trained,0,0.1,0.43757082894444466,0.33975100517272944,1.0,7.818033704534173
0,LOOKUP,MOD_ADD,trained,0,0.25,0.9107346497476101,0.46006631851196284,1.0,7.344869883731008
0,LOOKUP,MOD_ADD,trained,0,0.5,1.4052529726177454,0.5093512535095215,1.0,6.850351560860872
0,LOOKUP,MOD_ADD,trained,0,1.0,1.982275653630495,0.39708828926086426,1.0,6.273328879848123
0,LOOKUP,PARITY,trained,0,0.0,0.0,0.0,0.0,8.255604533478618
0,LOOKUP,PARITY,trained,0,0.0001,0.0004058331251143994,0.0001883506774902,0.91796875,8.255198700353503
0,LOOKUP,PARITY,trained,0,0.0003,0.0012012682855128852,0.0005645751953125,0.91796875,8.254403265193105
0,LOOKUP,PARITY,trained,0,0.001,0.003957530483603438,0.00187349319458,0.91796875,8.251647002995014
0,LOOKUP,PARITY,trained,0,0.003,0.011837847530841787,0.0055072307586669506,0.91796875,8.243766685947776
0,LOOKUP,PARITY,trained,0,0.01,0.03974403813481327,0.0176305770874023,0.91796875,8.215860495343804
0,LOOKUP,PARITY,trained,0,0.02,0.0815646685659885,0.0344281196594238,0.91796875,8.17403986491263
0,LOOKUP,PARITY,trained,0,0.05,0.2234513349831104,0.09418272972106931,0.9375,8.032153198495507
0,LOOKUP,PARITY,trained,0,0.1,0.6199784707278013,0.4069504737854004,1.0,7.635626062750816
0,LOOKUP,PARITY,trained,0,0.25,1.3523804377764463,0.4382305145263672,1.0,6.903224095702171
0,LOOKUP,PARITY,trained,0,0.5,2.0168541483581066,0.3384327888488769,1.0,6.238750385120511
0,LOOKUP,PARITY,trained,0,1.0,2.0938596576452255,-0.09343147277832026,0.453125,6.161744875833392
0,LOOKUP,RANDOM,untrained-control,0,0.0,0.0,0.0,0.0,8.255604533478618
0,LOOKUP,RANDOM,untrained-control,0,0.0001,-1.0114163160324097e-06,-4.76837158203125e-07,0.03125,8.255605544894934
0,LOOKUP,RANDOM,untrained-control,0,0.0003,-2.9616057872772217e-06,-1.430511474609375e-06,0.015625,8.255607495084405
0,LOOKUP,RANDOM,untrained-control,0,0.001,-9.683892130851746e-06,-4.291534423828125e-06,0.0078125,8.255614217370749
0,LOOKUP,RANDOM,untrained-control,0,0.003,-2.9087066650390405e-05,-1.2874603271484377e-05,0.015625,8.255633620545268
0,LOOKUP,RANDOM,untrained-control,0,0.01,-9.712204337118488e-05,-4.3392181396484375e-05,0.015625,8.255701655521989
0,LOOKUP,RANDOM,untrained-control,0,0.02,-0.00019519962370393834,-8.606910705566406e-05,0.015625,8.255799733102322
0,LOOKUP,RANDOM,untrained-control,0,0.05,-0.0004919394850730488,-0.0002148151397705,0.015625,8.25609647296369
0,LOOKUP,RANDOM,untrained-control,0,0.1,-0.0009888820350169704,-0.0004341602325439,0.015625,8.256593415513635
0,LOOKUP,RANDOM,untrained-control,0,0.25,-0.002472035586833914,-0.00109648704528805,0.01953125,8.258076569065452
0,LOOKUP,RANDOM,untrained-control,0,0.5,-0.004889735952019648,-0.0021905899047851,0.05078125,8.260494269430637
0,LOOKUP,RANDOM,untrained-control,0,1.0,-0.009618975222110707,-0.00435113906860345,0.0703125,8.265223508700728
0,LOOKUP,REVERSE_INC,trained,0,0.0,0.0,0.0,0.0,8.255604533478618
0,LOOKUP,REVERSE_INC,trained,0,0.0001,0.0003579445183276721,0.0002143383026123,0.92578125,8.25524658896029
0,LOOKUP,REVERSE_INC,trained,0,0.0003,0.0010661426931619226,0.0006318092346191001,0.92578125,8.254538390785456
0,LOOKUP,REVERSE_INC,trained,0,0.001,0.003522543236613231,0.0020599365234374497,0.9296875,8.252081990242004
0,LOOKUP,REVERSE_INC,trained,0,0.003,0.010510874912142712,0.00607061386108395,0.9453125,8.245093658566475
0,LOOKUP,REVERSE_INC,trained,0,0.01,0.03492038510739799,0.0197069644927978,0.9609375,8.22068414837122
0,LOOKUP,REVERSE_INC,trained,0,0.02,0.06968241743743415,0.038254022598266546,0.97265625,8.185922116041183
0,LOOKUP,REVERSE_INC,trained,0,0.05,0.1767578367143869,0.092350959777832,0.9609375,8.07884669676423
0,LOOKUP,REVERSE_INC,trained,0,0.1,0.4331573564559221,0.3303706645965576,1.0,7.8224471770226955
0,LOOKUP,REVERSE_INC,trained,0,0.25,0.9090365674346685,0.45579981803894043,1.0,7.346567966043949
0,LOOKUP,REVERSE_INC,trained,0,0.5,1.3983063716441393,0.5110840797424316,1.0,6.857298161834478
0,LOOKUP,REVERSE_INC,trained,0,1.0,1.95645235106349,0.4032783508300781,1.0,6.299152182415128
0,MOD_ADD,DELAY_COPY,trained,0,0.0,0.0,0.0,0.0,8.603824689984322
0,MOD_ADD,DELAY_COPY,trained,0,0.0001,0.00038585998117919275,0.0003895759582519,1.0,8.603438830003142
0,MOD_ADD,DELAY_COPY,trained,0,0.0003,0.0011491850018500813,0.0011634826660156,1.0,8.602675504982471
0,MOD_ADD,DELAY_COPY,trained,0,0.001,0.0037937629967927473,0.00384569168090815,1.0,8.600030926987529
0,MOD_ADD,DELAY_COPY,trained,0,0.003,0.011288763955235434,0.01139950752258295,1.0,8.592535926029086
0,MOD_ADD,DELAY_COPY,trained,0,0.01,0.03720960952341552,0.0372986793518066,1.0,8.566615080460906
0,MOD_ADD,DELAY_COPY,trained,0,0.02,0.07355874218046661,0.07380008697509766,1.0,8.530265947803855
0,MOD_ADD,DELAY_COPY,trained,0,0.05,0.18143820762634275,0.18168497085571284,1.0,8.422386482357979
0,MOD_ADD,DELAY_COPY,trained,0,0.1,0.38038100115954876,0.37423253059387207,1.0,8.223443688824773
0,MOD_ADD,DELAY_COPY,trained,0,0.25,0.7493951227515936,0.7229673862457275,1.0,7.854429567232728
0,MOD_ADD,DELAY_COPY,trained,0,0.5,1.060924468562007,1.0347890853881836,0.984375,7.542900221422315
0,MOD_ADD,DELAY_COPY,trained,0,1.0,1.2774376720190048,1.1471233367919922,0.94140625,7.326387017965317
0,MOD_ADD,LOCAL_RULE,trained,0,0.0,0.0,0.0,0.0,8.603824689984322
0,MOD_ADD,LOCAL_RULE,trained,0,0.0001,0.00037967041134829476,0.0003843307495117,1.0,8.603445019572973
0,MOD_ADD,LOCAL_RULE,trained,0,0.0003,0.0011312514543532872,0.0011463165283203,1.0,8.602693438529968
0,MOD_ADD,LOCAL_RULE,trained,0,0.001,0.0037356466054915926,0.0037925243377685,1.0,8.60008904337883
0,MOD_ADD,LOCAL_RULE,trained,0,0.003,0.011117389425635291,0.011240959167480451,1.0,8.592707300558686
0,MOD_ADD,LOCAL_RULE,trained,0,0.01,0.03665713220834727,0.03677654266357415,1.0,8.567167557775974
0,MOD_ADD,LOCAL_RULE,trained,0,0.02,0.0724821854382753,0.07284164428710935,1.0,8.531342504546046
0,MOD_ADD,LOCAL_RULE,trained,0,0.05,0.17860230617225167,0.17932128906249994,1.0,8.42522238381207
0,MOD_ADD,LOCAL_RULE,trained,0,0.1,0.3742610942572355,0.3704290390014648,1.0,8.229563595727086
0,MOD_ADD,LOCAL_RULE,trained,0,0.25,0.7412796132266521,0.7137343883514404,1.0,7.8625450767576694
0,MOD_ADD,LOCAL_RULE,trained,0,0.5,1.0523552615195513,1.0269007682800293,0.984375,7.55146942846477
0,MOD_ADD,LOCAL_RULE,trained,0,1.0,1.278124175965786,1.1542901992797852,0.9453125,7.325700514018536
0,MOD_ADD,LOOKUP,trained,0,0.0,0.0,0.0,0.0,8.603824689984322
0,MOD_ADD,LOOKUP,trained,0,0.0001,0.0001640878617763106,0.0001697540283203,0.99609375,8.603660602122545
0,MOD_ADD,LOOKUP,trained,0,0.0003,0.0004775933921336653,0.0004966259002685,0.99609375,8.603347096592188
0,MOD_ADD,LOOKUP,trained,0,0.001,0.0015370752662419744,0.001598834991455,0.99609375,8.60228761471808
0,MOD_ADD,LOOKUP,trained,0,0.003,0.004485478624701451,0.004643440246582,0.99609375,8.59933921135962
0,MOD_ADD,LOOKUP,trained,0,0.01,0.014409527182578992,0.01458454132080075,0.99609375,8.589415162801743
0,MOD_ADD,LOOKUP,trained,0,0.02,0.028483649715781163,0.0280380249023437,1.0,8.57534104026854
0,MOD_ADD,LOOKUP,trained,0,0.05,0.08011560887098308,0.08048343658447266,1.0,8.523709081113338
0,MOD_ADD,LOOKUP,trained,0,0.1,0.24608586728572843,0.24696254730224604,0.99609375,8.357738822698593
0,MOD_ADD,LOOKUP,trained,0,0.25,0.4674305412918329,0.45873093605041504,0.98828125,8.136394148692489
0,MOD_ADD,LOOKUP,trained,0,0.5,0.8449796512722969,0.7900381088256836,0.96875,7.758845038712025
0,MOD_ADD,LOOKUP,trained,0,1.0,0.9408942051231861,0.7430758476257324,0.7109375,7.6629304848611355
0,MOD_ADD,MOD_ADD,trained,1,0.0,0.0,0.0,0.0,8.603824689984322
0,MOD_ADD,MOD_ADD,trained,1,0.0001,0.0003928374499082086,0.000396728515625,1.0,8.603431852534413
0,MOD_ADD,MOD_ADD,trained,1,0.0003,0.001169845461845352,0.0011854171752929,1.0,8.602654844522476
0,MOD_ADD,MOD_ADD,trained,1,0.001,0.0038628168404101866,0.0039148330688476,1.0,8.599961873143911
0,MOD_ADD,MOD_ADD,trained,1,0.003,0.01149515062570567,0.01161623001098625,1.0,8.592329539358616
0,MOD_ADD,MOD_ADD,trained,1,0.01,0.03788947314023967,0.038125514984130804,1.0,8.565935216844082
0,MOD_ADD,MOD_ADD,trained,1,0.02,0.07489423267543312,0.0752458572387695,1.0,8.528930457308888
0,MOD_ADD,MOD_ADD,trained,1,0.05,0.18462521769106385,0.1846814155578613,1.0,8.419199472293258
0,MOD_ADD,MOD_ADD,trained,1,0.1,0.3856462351977825,0.3790161609649658,1.0,8.218178454786539
0,MOD_ADD,MOD_ADD,trained,1,0.25,0.7566519379615784,0.7303528785705566,1.0,7.847172752022743
0,MOD_ADD,MOD_ADD,trained,1,0.5,1.065358804538846,1.0395605564117432,0.984375,7.538465885445476
0,MOD_ADD,MOD_ADD,trained,1,1.0,1.2750624418258667,1.145435810089111,0.94140625,7.328762248158455
0,MOD_ADD,PARITY,trained,0,0.0,0.0,0.0,0.0,8.603824689984322
0,MOD_ADD,PARITY,trained,0,0.0001,0.0004019513726233979,0.0003867149353027,0.9921875,8.603422738611698
0,MOD_ADD,PARITY,trained,0,0.0003,0.0011886227875947473,0.0011353492736815999,0.9921875,8.602636067196727
0,MOD_ADD,PARITY,trained,0,0.001,0.0039018988609313505,0.0037271976470947,0.9921875,8.59992279112339
0,MOD_ADD,PARITY,trained,0,0.003,0.011580472812056495,0.0109806060791015,0.9921875,8.592244217172265
0,MOD_ADD,PARITY,trained,0,0.01,0.03818144090473647,0.036325931549072196,0.9921875,8.565643249079585
0,MOD_ADD,PARITY,trained,0,0.02,0.07688311673700805,0.0726313591003418,0.9921875,8.526941573247313
0,MOD_ADD,PARITY,trained,0,0.05,0.20270656421780583,0.18813991546630854,0.99609375,8.401118125766516
0,MOD_ADD,PARITY,trained,0,0.1,0.45249373838305473,0.43582582473754883,0.9921875,8.151330951601267
0,MOD_ADD,PARITY,trained,0,0.25,0.9248838070780039,0.8370976448059082,0.96875,7.678940882906318
0,MOD_ADD,PARITY,trained,0,0.5,1.1710022073239088,0.9894778728485107,0.90625,7.432822482660413
0,MOD_ADD,PARITY,trained,0,1.0,0.6262329686433077,0.4431664943695068,0.640625,7.977591721341014
0,MOD_ADD,RANDOM,untrained-control,0,0.0,0.0,0.0,0.0,8.603824689984322
0,MOD_ADD,RANDOM,untrained-control,0,0.0001,-5.289912223815918e-07,0.0,0.0703125,8.603825218975544
0,MOD_ADD,RANDOM,untrained-control,0,0.0003,-1.7639249563217163e-06,-1.430511474609375e-06,0.0546875,8.603826453909278
0,MOD_ADD,RANDOM,untrained-control,0,0.001,-5.714595317840576e-06,-4.291534423828125e-06,0.0546875,8.60383040457964
0,MOD_ADD,RANDOM,untrained-control,0,0.003,-1.7406418919563293e-05,-1.33514404296875e-05,0.0625,8.603842096403241
0,MOD_ADD,RANDOM,untrained-control,0,0.01,-5.8347359299650235e-05,-4.482269287109375e-05,0.0703125,8.603883037343621
0,MOD_ADD,RANDOM,untrained-control,0,0.02,-0.0001174602657556313,-9.012222290039062e-05,0.0625,8.603942150250077
0,MOD_ADD,RANDOM,untrained-control,0,0.05,-0.00029804743826385773,-0.00022983551025385,0.0625,8.604122737422585
0,MOD_ADD,RANDOM,untrained-control,0,0.1,-0.0006031040102242983,-0.0004646778106689,0.05859375,8.604427793994546
0,MOD_ADD,RANDOM,untrained-control,0,0.25,-0.0015226025134324624,-0.0011749267578124501,0.05859375,8.605347292497754
0,MOD_ADD,RANDOM,untrained-control,0,0.5,-0.0030401870608329357,-0.00230479240417475,0.05859375,8.606864877045155
0,MOD_ADD,RANDOM,untrained-control,0,1.0,-0.00605402886867519,-0.00456571578979485,0.05859375,8.609878718852997
0,MOD_ADD,REVERSE_INC,trained,0,0.0,0.0,0.0,0.0,8.603824689984322
0,MOD_ADD,REVERSE_INC,trained,0,0.0001,0.000394225120544386,0.000399112701416,1.0,8.603430464863777
0,MOD_ADD,REVERSE_INC,trained,0,0.0003,0.001174550503492307,0.00118970870971675,1.0,8.60265013948083
0,MOD_ADD,REVERSE_INC,trained,0,0.001,0.0038796495646237854,0.003932714462280201,1.0,8.599945040419698
0,MOD_ADD,REVERSE_INC,trained,0,0.003,0.011548576876521064,0.01165723800659175,1.0,8.5922761131078
0,MOD_ADD,REVERSE_INC,trained,0,0.01,0.03808247670531269,0.03834486007690425,1.0,8.565742213279009
0,MOD_ADD,REVERSE_INC,trained,0,0.02,0.07529940456151958,0.07570552825927729,1.0,8.528525285422802
0,MOD_ADD,REVERSE_INC,trained,0,0.05,0.18536942452192304,0.1856276988983154,1.0,8.418455265462399
0,MOD_ADD,REVERSE_INC,trained,0,0.1,0.3856269996613264,0.3806080818176269,1.0,8.218197690322995
0,MOD_ADD,REVERSE_INC,trained,0,0.25,0.7602648455649614,0.7341194152832031,1.0,7.84355984441936
0,MOD_ADD,REVERSE_INC,trained,0,0.5,1.0685236137360334,1.0436208248138428,0.984375,7.535301076248288
0,MOD_ADD,REVERSE_INC,trained,0,1.0,1.2805525660514832,1.1541357040405273,0.94140625,7.323272123932838
0,PARITY,DELAY_COPY,trained,0,0.0,0.0,0.0,0.0,12.000670827925205
0,PARITY,DELAY_COPY,trained,0,0.0001,0.0006544142961501625,0.0006537437438964,1.0,12.000016413629055
0,PARITY,DELAY_COPY,trained,0,0.0003,0.0019997060298919244,0.0020089149475096997,1.0,11.998671121895313
0,PARITY,DELAY_COPY,trained,0,0.001,0.00679048523306842,0.0068159103393554,1.0,11.993880342692137
0,PARITY,DELAY_COPY,trained,0,0.003,0.020675443112850144,0.0207581520080566,1.0,11.979995384812355
0,PARITY,DELAY_COPY,trained,0,0.01,0.07037616893649097,0.0706396102905273,1.0,11.930294658988714
0,PARITY,DELAY_COPY,trained,0,0.02,0.14310277625918386,0.1435093879699707,1.0,11.857568051666021
0,PARITY,DELAY_COPY,trained,0,0.05,0.36851509660482407,0.36878204345703125,1.0,11.632155731320381
0,PARITY,DELAY_COPY,trained,0,0.1,0.7281614132225513,0.7337722778320312,1.0,11.272509414702654
0,PARITY,DELAY_COPY,trained,0,0.25,1.6619306020438671,1.6670117378234863,1.0,10.338740225881338
0,PARITY,DELAY_COPY,trained,0,0.5,2.741128485649824,2.756210327148438,1.0,9.259542342275381
0,PARITY,DELAY_COPY,trained,0,1.0,4.335795721039176,4.346677541732788,1.0,7.664875106886029
0,PARITY,LOCAL_RULE,trained,0,0.0,0.0,0.0,0.0,12.000670827925205
0,PARITY,LOCAL_RULE,trained,0,0.0001,0.000641815364360761,0.0006427764892578,1.0,12.000029012560844
0,PARITY,LOCAL_RULE,trained,0,0.0003,0.00196070224046703,0.0019693374633789,1.0,11.998710125684738
0,PARITY,LOCAL_RULE,trained,0,0.001,0.006656147539615588,0.0066747665405273,1.0,11.99401468038559
