replicate,stage,arm,step,stream_key_posthoc,family_posthoc,branch,route_margin,candidate_parent_branch
2,D_WEAK_TRANSFORM,geometry-shadow,169,ARITH_A,ARITHMETIC,0,0.6787160038948059,1
2,D_WEAK_TRANSFORM,incumbent,170,STORY,STORY,1,0.5560269355773926,1
2,D_WEAK_TRANSFORM,capacity-shadow,170,STORY,STORY,1,,1
2,D_WEAK_TRANSFORM,geometry-shadow,170,STORY,STORY,1,0.5518282055854797,1
2,D_WEAK_TRANSFORM,incumbent,171,ARITH_A,ARITHMETIC,0,0.683914840221405,1
2,D_WEAK_TRANSFORM,capacity-shadow,171,ARITH_A,ARITHMETIC,0,,1
2,D_WEAK_TRANSFORM,geometry-shadow,171,ARITH_A,ARITHMETIC,0,0.6569991111755371,1
2,D_WEAK_TRANSFORM,incumbent,172,STORY,STORY,1,0.5217992067337036,1
2,D_WEAK_TRANSFORM,capacity-shadow,172,STORY,STORY,2,,1
2,D_WEAK_TRANSFORM,geometry-shadow,172,STORY,STORY,2,0.7206997871398926,1
2,D_WEAK_TRANSFORM,incumbent,173,ARITH_A,ARITHMETIC,0,0.6816750764846802,1
2,D_WEAK_TRANSFORM,capacity-shadow,173,ARITH_A,ARITHMETIC,0,,1
2,D_WEAK_TRANSFORM,geometry-shadow,173,ARITH_A,ARITHMETIC,0,0.6544597148895264,1
2,D_WEAK_TRANSFORM,incumbent,174,STORY,STORY,1,0.1205843687057495,1
2,D_WEAK_TRANSFORM,capacity-shadow,174,STORY,STORY,1,,1
2,D_WEAK_TRANSFORM,geometry-shadow,174,STORY,STORY,2,0.4022996425628662,1
2,D_WEAK_TRANSFORM,incumbent,175,TRANSFORM,TRANSFORM,0,0.701540470123291,1
2,D_WEAK_TRANSFORM,capacity-shadow,175,TRANSFORM,TRANSFORM,0,,1
2,D_WEAK_TRANSFORM,geometry-shadow,175,TRANSFORM,TRANSFORM,0,0.6987409591674805,1
2,D_WEAK_TRANSFORM,incumbent,176,STORY,STORY,1,1.4068024158477783,1
2,D_WEAK_TRANSFORM,capacity-shadow,176,STORY,STORY,2,,1
2,D_WEAK_TRANSFORM,geometry-shadow,176,STORY,STORY,1,0.0591965913772583,1
2,D_WEAK_TRANSFORM,incumbent,177,ARITH_A,ARITHMETIC,0,0.6747305393218994,1
2,D_WEAK_TRANSFORM,capacity-shadow,177,ARITH_A,ARITHMETIC,0,,1
2,D_WEAK_TRANSFORM,geometry-shadow,177,ARITH_A,ARITHMETIC,0,0.6443943977355957,1
2,D_WEAK_TRANSFORM,incumbent,178,STORY,STORY,1,0.2698751091957092,1
2,D_WEAK_TRANSFORM,capacity-shadow,178,STORY,STORY,1,,1
2,D_WEAK_TRANSFORM,geometry-shadow,178,STORY,STORY,1,0.3052190542221069,1
2,D_WEAK_TRANSFORM,incumbent,179,ARITH_A,ARITHMETIC,0,0.684088945388794,1
2,D_WEAK_TRANSFORM,capacity-shadow,179,ARITH_A,ARITHMETIC,0,,1
2,D_WEAK_TRANSFORM,geometry-shadow,179,ARITH_A,ARITHMETIC,0,0.6572028994560242,1
2,D_WEAK_TRANSFORM,incumbent,180,ARITH_A,ARITHMETIC,0,0.6814101338386536,1
2,D_WEAK_TRANSFORM,capacity-shadow,180,ARITH_A,ARITHMETIC,0,,1
2,D_WEAK_TRANSFORM,geometry-shadow,180,ARITH_A,ARITHMETIC,0,0.652627170085907,1
2,D_WEAK_TRANSFORM,incumbent,181,STORY,STORY,1,0.966821551322937,1
2,D_WEAK_TRANSFORM,capacity-shadow,181,STORY,STORY,2,,1
2,D_WEAK_TRANSFORM,geometry-shadow,181,STORY,STORY,1,0.8772154450416565,1
2,D_WEAK_TRANSFORM,incumbent,182,ARITH_A,ARITHMETIC,0,0.6745562553405762,1
2,D_WEAK_TRANSFORM,capacity-shadow,182,ARITH_A,ARITHMETIC,0,,1
2,D_WEAK_TRANSFORM,geometry-shadow,182,ARITH_A,ARITHMETIC,0,0.6453596353530884,1
2,D_WEAK_TRANSFORM,incumbent,183,ARITH_A,ARITHMETIC,0,0.6815392374992371,1
2,D_WEAK_TRANSFORM,capacity-shadow,183,ARITH_A,ARITHMETIC,0,,1
2,D_WEAK_TRANSFORM,geometry-shadow,183,ARITH_A,ARITHMETIC,0,0.6536305546760559,1
2,D_WEAK_TRANSFORM,incumbent,184,ARITH_A,ARITHMETIC,0,0.6772164702415466,1
2,D_WEAK_TRANSFORM,capacity-shadow,184,ARITH_A,ARITHMETIC,0,,1
2,D_WEAK_TRANSFORM,geometry-shadow,184,ARITH_A,ARITHMETIC,0,0.6493909358978271,1
2,D_WEAK_TRANSFORM,incumbent,185,ARITH_A,ARITHMETIC,0,0.6804136037826538,1
2,D_WEAK_TRANSFORM,capacity-shadow,185,ARITH_A,ARITHMETIC,0,,1
2,D_WEAK_TRANSFORM,geometry-shadow,185,ARITH_A,ARITHMETIC,0,0.651863694190979,1
2,D_WEAK_TRANSFORM,incumbent,186,ARITH_A,ARITHMETIC,0,0.6764900088310242,1
2,D_WEAK_TRANSFORM,capacity-shadow,186,ARITH_A,ARITHMETIC,0,,1
2,D_WEAK_TRANSFORM,geometry-shadow,186,ARITH_A,ARITHMETIC,0,0.6460631489753723,1
2,D_WEAK_TRANSFORM,incumbent,187,STORY,STORY,1,1.2639203071594238,1
2,D_WEAK_TRANSFORM,capacity-shadow,187,STORY,STORY,1,,1
2,D_WEAK_TRANSFORM,geometry-shadow,187,STORY,STORY,1,0.2278122901916504,1
2,D_WEAK_TRANSFORM,incumbent,188,ARITH_A,ARITHMETIC,0,0.6752956509590149,1
2,D_WEAK_TRANSFORM,capacity-shadow,188,ARITH_A,ARITHMETIC,0,,1
2,D_WEAK_TRANSFORM,geometry-shadow,188,ARITH_A,ARITHMETIC,0,0.6453866958618164,1
2,D_WEAK_TRANSFORM,incumbent,189,STORY,STORY,1,0.2582534551620483,1
2,D_WEAK_TRANSFORM,capacity-shadow,189,STORY,STORY,2,,1
2,D_WEAK_TRANSFORM,geometry-shadow,189,STORY,STORY,1,0.310289055109024,1
2,D_WEAK_TRANSFORM,incumbent,190,STORY,STORY,1,0.5668209195137024,1
2,D_WEAK_TRANSFORM,capacity-shadow,190,STORY,STORY,1,,1
2,D_WEAK_TRANSFORM,geometry-shadow,190,STORY,STORY,1,0.6136217713356018,1
2,D_WEAK_TRANSFORM,incumbent,191,ARITH_A,ARITHMETIC,0,0.684323251247406,1
2,D_WEAK_TRANSFORM,capacity-shadow,191,ARITH_A,ARITHMETIC,0,,1
2,D_WEAK_TRANSFORM,geometry-shadow,191,ARITH_A,ARITHMETIC,0,0.6557875871658325,1
2,D_WEAK_TRANSFORM,incumbent,192,ARITH_A,ARITHMETIC,0,0.6778380274772644,1
2,D_WEAK_TRANSFORM,capacity-shadow,192,ARITH_A,ARITHMETIC,0,,1
2,D_WEAK_TRANSFORM,geometry-shadow,192,ARITH_A,ARITHMETIC,0,0.648125946521759,1
2,D_WEAK_TRANSFORM,incumbent,193,ARITH_A,ARITHMETIC,0,0.6721542477607727,1
2,D_WEAK_TRANSFORM,capacity-shadow,193,ARITH_A,ARITHMETIC,0,,1
2,D_WEAK_TRANSFORM,geometry-shadow,193,ARITH_A,ARITHMETIC,0,0.6426616907119751,1
2,D_WEAK_TRANSFORM,incumbent,194,STORY,STORY,1,0.7825301885604858,1
2,D_WEAK_TRANSFORM,capacity-shadow,194,STORY,STORY,2,,1
2,D_WEAK_TRANSFORM,geometry-shadow,194,STORY,STORY,1,0.5745678544044495,1
2,D_WEAK_TRANSFORM,incumbent,195,STORY,STORY,1,1.4262524843215942,1
2,D_WEAK_TRANSFORM,capacity-shadow,195,STORY,STORY,1,,1
2,D_WEAK_TRANSFORM,geometry-shadow,195,STORY,STORY,1,0.0971062183380127,1
2,D_WEAK_TRANSFORM,incumbent,196,TRANSFORM,TRANSFORM,0,0.6927359104156494,1
2,D_WEAK_TRANSFORM,capacity-shadow,196,TRANSFORM,TRANSFORM,0,,1
2,D_WEAK_TRANSFORM,geometry-shadow,196,TRANSFORM,TRANSFORM,0,0.6901311874389648,1
2,D_WEAK_TRANSFORM,incumbent,197,TRANSFORM,TRANSFORM,0,0.6965287923812866,1
2,D_WEAK_TRANSFORM,capacity-shadow,197,TRANSFORM,TRANSFORM,0,,1
2,D_WEAK_TRANSFORM,geometry-shadow,197,TRANSFORM,TRANSFORM,0,0.6924144625663757,1
2,D_WEAK_TRANSFORM,incumbent,198,ARITH_A,ARITHMETIC,0,0.6811435222625732,1
2,D_WEAK_TRANSFORM,capacity-shadow,198,ARITH_A,ARITHMETIC,0,,1
2,D_WEAK_TRANSFORM,geometry-shadow,198,ARITH_A,ARITHMETIC,0,0.6533694863319397,1
2,D_WEAK_TRANSFORM,incumbent,199,STORY,STORY,1,0.599709153175354,1
2,D_WEAK_TRANSFORM,capacity-shadow,199,STORY,STORY,2,,1
2,D_WEAK_TRANSFORM,geometry-shadow,199,STORY,STORY,1,0.6466358304023743,1
2,D_WEAK_TRANSFORM,incumbent,200,TRANSFORM,TRANSFORM,0,0.6970482468605042,1
2,D_WEAK_TRANSFORM,capacity-shadow,200,TRANSFORM,TRANSFORM,0,,1
2,D_WEAK_TRANSFORM,geometry-shadow,200,TRANSFORM,TRANSFORM,0,0.69156414270401,1
2,D_WEAK_TRANSFORM,incumbent,201,ARITH_A,ARITHMETIC,0,0.6892353892326355,1
2,D_WEAK_TRANSFORM,capacity-shadow,201,ARITH_A,ARITHMETIC,0,,1
2,D_WEAK_TRANSFORM,geometry-shadow,201,ARITH_A,ARITHMETIC,0,0.6634140610694885,1
2,D_WEAK_TRANSFORM,incumbent,202,STORY,STORY,1,1.266734600067139,1
2,D_WEAK_TRANSFORM,capacity-shadow,202,STORY,STORY,1,,1
2,D_WEAK_TRANSFORM,geometry-shadow,202,STORY,STORY,1,0.5111804008483887,1
2,D_WEAK_TRANSFORM,incumbent,203,STORY,STORY,1,1.100228786468506,1
2,D_WEAK_TRANSFORM,capacity-shadow,203,STORY,STORY,2,,1
2,D_WEAK_TRANSFORM,geometry-shadow,203,STORY,STORY,1,0.661496102809906,1
2,D_WEAK_TRANSFORM,incumbent,204,STORY,STORY,1,0.9899126291275024,1
2,D_WEAK_TRANSFORM,capacity-shadow,204,STORY,STORY,1,,1
2,D_WEAK_TRANSFORM,geometry-shadow,204,STORY,STORY,1,0.6229190826416016,1
2,D_WEAK_TRANSFORM,incumbent,205,ARITH_A,ARITHMETIC,0,0.6633560657501221,1
2,D_WEAK_TRANSFORM,capacity-shadow,205,ARITH_A,ARITHMETIC,0,,1
2,D_WEAK_TRANSFORM,geometry-shadow,205,ARITH_A,ARITHMETIC,0,0.6293554306030273,1
2,D_WEAK_TRANSFORM,incumbent,206,STORY,STORY,1,0.8780995011329651,1
2,D_WEAK_TRANSFORM,capacity-shadow,206,STORY,STORY,2,,1
2,D_WEAK_TRANSFORM,geometry-shadow,206,STORY,STORY,1,0.3182421922683716,1
2,D_WEAK_TRANSFORM,incumbent,207,STORY,STORY,1,0.4339401125907898,1
2,D_WEAK_TRANSFORM,capacity-shadow,207,STORY,STORY,1,,1
2,D_WEAK_TRANSFORM,geometry-shadow,207,STORY,STORY,1,0.3587120175361633,1
2,D_WEAK_TRANSFORM,incumbent,208,STORY,STORY,1,1.5019077062606812,1
2,D_WEAK_TRANSFORM,capacity-shadow,208,STORY,STORY,2,,1
2,D_WEAK_TRANSFORM,geometry-shadow,208,STORY,STORY,2,0.1628363132476806,1
2,D_WEAK_TRANSFORM,incumbent,209,ARITH_A,ARITHMETIC,0,0.6592018008232117,1
2,D_WEAK_TRANSFORM,capacity-shadow,209,ARITH_A,ARITHMETIC,0,,1
2,D_WEAK_TRANSFORM,geometry-shadow,209,ARITH_A,ARITHMETIC,0,0.6239418387413025,1
2,D_WEAK_TRANSFORM,incumbent,210,STORY,STORY,1,0.992162823677063,1
2,D_WEAK_TRANSFORM,capacity-shadow,210,STORY,STORY,1,,1
2,D_WEAK_TRANSFORM,geometry-shadow,210,STORY,STORY,1,0.5959435701370239,1
2,D_WEAK_TRANSFORM,incumbent,211,ARITH_A,ARITHMETIC,0,0.6818982362747192,1
2,D_WEAK_TRANSFORM,capacity-shadow,211,ARITH_A,ARITHMETIC,0,,1
2,D_WEAK_TRANSFORM,geometry-shadow,211,ARITH_A,ARITHMETIC,0,0.6532905697822571,1
2,D_WEAK_TRANSFORM,incumbent,212,ARITH_A,ARITHMETIC,0,0.6897355914115906,1
2,D_WEAK_TRANSFORM,capacity-shadow,212,ARITH_A,ARITHMETIC,0,,1
2,D_WEAK_TRANSFORM,geometry-shadow,212,ARITH_A,ARITHMETIC,0,0.6656660437583923,1
2,D_WEAK_TRANSFORM,incumbent,213,ARITH_A,ARITHMETIC,0,0.6684138774871826,1
2,D_WEAK_TRANSFORM,capacity-shadow,213,ARITH_A,ARITHMETIC,0,,1
2,D_WEAK_TRANSFORM,geometry-shadow,213,ARITH_A,ARITHMETIC,0,0.635939359664917,1
2,D_WEAK_TRANSFORM,incumbent,214,STORY,STORY,1,0.8624919056892395,1
2,D_WEAK_TRANSFORM,capacity-shadow,214,STORY,STORY,2,,1
2,D_WEAK_TRANSFORM,geometry-shadow,214,STORY,STORY,1,0.6592365503311157,1
2,D_WEAK_TRANSFORM,incumbent,215,STORY,STORY,1,1.4291999340057373,1
2,D_WEAK_TRANSFORM,capacity-shadow,215,STORY,STORY,1,,1
2,D_WEAK_TRANSFORM,geometry-shadow,215,STORY,STORY,2,1.1580790281295776,1
2,D_WEAK_TRANSFORM,incumbent,216,STORY,STORY,1,0.3361867666244507,1
2,D_WEAK_TRANSFORM,capacity-shadow,216,STORY,STORY,2,,1
2,D_WEAK_TRANSFORM,geometry-shadow,216,STORY,STORY,1,0.3794524669647217,1
2,D_WEAK_TRANSFORM,incumbent,217,STORY,STORY,1,0.2208911180496215,1
2,D_WEAK_TRANSFORM,capacity-shadow,217,STORY,STORY,1,,1
2,D_WEAK_TRANSFORM,geometry-shadow,217,STORY,STORY,1,0.2626968622207641,1
2,D_WEAK_TRANSFORM,incumbent,218,STORY,STORY,1,0.5715794563293457,1
2,D_WEAK_TRANSFORM,capacity-shadow,218,STORY,STORY,2,,1
2,D_WEAK_TRANSFORM,geometry-shadow,218,STORY,STORY,2,0.2883996963500976,1
2,D_WEAK_TRANSFORM,incumbent,219,TRANSFORM,TRANSFORM,0,0.6966874003410339,1
2,D_WEAK_TRANSFORM,capacity-shadow,219,TRANSFORM,TRANSFORM,0,,1
2,D_WEAK_TRANSFORM,geometry-shadow,219,TRANSFORM,TRANSFORM,0,0.6932981610298157,1
2,D_WEAK_TRANSFORM,incumbent,220,STORY,STORY,1,1.0185954570770264,1
2,D_WEAK_TRANSFORM,capacity-shadow,220,STORY,STORY,1,,1
2,D_WEAK_TRANSFORM,geometry-shadow,220,STORY,STORY,1,0.6590708494186401,1
2,D_WEAK_TRANSFORM,incumbent,221,ARITH_A,ARITHMETIC,0,0.6835497617721558,1
2,D_WEAK_TRANSFORM,capacity-shadow,221,ARITH_A,ARITHMETIC,0,,1
2,D_WEAK_TRANSFORM,geometry-shadow,221,ARITH_A,ARITHMETIC,0,0.6563013195991516,1
2,D_WEAK_TRANSFORM,incumbent,222,ARITH_A,ARITHMETIC,0,0.6690693497657776,1
2,D_WEAK_TRANSFORM,capacity-shadow,222,ARITH_A,ARITHMETIC,0,,1
2,D_WEAK_TRANSFORM,geometry-shadow,222,ARITH_A,ARITHMETIC,0,0.6378576159477234,1
2,D_WEAK_TRANSFORM,incumbent,223,ARITH_A,ARITHMETIC,0,0.6779723763465881,1
2,D_WEAK_TRANSFORM,capacity-shadow,223,ARITH_A,ARITHMETIC,0,,1
2,D_WEAK_TRANSFORM,geometry-shadow,223,ARITH_A,ARITHMETIC,0,0.648628830909729,1
2,D_WEAK_TRANSFORM,incumbent,224,STORY,STORY,1,0.8226321935653687,1
2,D_WEAK_TRANSFORM,capacity-shadow,224,STORY,STORY,2,,1
2,D_WEAK_TRANSFORM,geometry-shadow,224,STORY,STORY,2,0.276960015296936,1
2,D_WEAK_TRANSFORM,incumbent,225,STORY,STORY,0,0.0303429365158081,1
2,D_WEAK_TRANSFORM,capacity-shadow,225,STORY,STORY,0,,1
2,D_WEAK_TRANSFORM,geometry-shadow,225,STORY,STORY,1,0.0160359740257263,1
2,D_WEAK_TRANSFORM,incumbent,226,STORY,STORY,1,0.9637008905410768,1
2,D_WEAK_TRANSFORM,capacity-shadow,226,STORY,STORY,1,,1
2,D_WEAK_TRANSFORM,geometry-shadow,226,STORY,STORY,1,0.4260534644126892,1
2,D_WEAK_TRANSFORM,incumbent,227,STORY,STORY,1,0.7072224020957947,1
2,D_WEAK_TRANSFORM,capacity-shadow,227,STORY,STORY,2,,1
2,D_WEAK_TRANSFORM,geometry-shadow,227,STORY,STORY,1,0.1078431606292724,1
2,D_WEAK_TRANSFORM,incumbent,228,STORY,STORY,1,0.91277277469635,1
2,D_WEAK_TRANSFORM,capacity-shadow,228,STORY,STORY,1,,1
2,D_WEAK_TRANSFORM,geometry-shadow,228,STORY,STORY,1,0.0623786449432373,1
2,D_WEAK_TRANSFORM,incumbent,229,STORY,STORY,1,0.1526135206222534,1
2,D_WEAK_TRANSFORM,capacity-shadow,229,STORY,STORY,2,,1
2,D_WEAK_TRANSFORM,geometry-shadow,229,STORY,STORY,1,0.169964849948883,1
2,D_WEAK_TRANSFORM,incumbent,230,ARITH_A,ARITHMETIC,0,0.6736300587654114,1
2,D_WEAK_TRANSFORM,capacity-shadow,230,ARITH_A,ARITHMETIC,0,,1
2,D_WEAK_TRANSFORM,geometry-shadow,230,ARITH_A,ARITHMETIC,0,0.6438543200492859,1
2,D_WEAK_TRANSFORM,incumbent,231,ARITH_A,ARITHMETIC,0,0.6633784770965576,1
2,D_WEAK_TRANSFORM,capacity-shadow,231,ARITH_A,ARITHMETIC,0,,1
2,D_WEAK_TRANSFORM,geometry-shadow,231,ARITH_A,ARITHMETIC,0,0.6298642754554749,1
2,D_WEAK_TRANSFORM,incumbent,232,ARITH_A,ARITHMETIC,0,0.677505373954773,1
2,D_WEAK_TRANSFORM,capacity-shadow,232,ARITH_A,ARITHMETIC,0,,1
2,D_WEAK_TRANSFORM,geometry-shadow,232,ARITH_A,ARITHMETIC,0,0.6487952470779419,1
2,D_WEAK_TRANSFORM,incumbent,233,TRANSFORM,TRANSFORM,0,0.6918454170227051,1
2,D_WEAK_TRANSFORM,capacity-shadow,233,TRANSFORM,TRANSFORM,0,,1
2,D_WEAK_TRANSFORM,geometry-shadow,233,TRANSFORM,TRANSFORM,0,0.6882813572883606,1
2,D_WEAK_TRANSFORM,incumbent,234,ARITH_A,ARITHMETIC,0,0.6654707789421082,1
2,D_WEAK_TRANSFORM,capacity-shadow,234,ARITH_A,ARITHMETIC,0,,1
2,D_WEAK_TRANSFORM,geometry-shadow,234,ARITH_A,ARITHMETIC,0,0.6322788000106812,1
2,D_WEAK_TRANSFORM,incumbent,235,STORY,STORY,1,1.0476980209350586,1
2,D_WEAK_TRANSFORM,capacity-shadow,235,STORY,STORY,1,,1
2,D_WEAK_TRANSFORM,geometry-shadow,235,STORY,STORY,1,0.0674097537994384,1
2,D_WEAK_TRANSFORM,incumbent,236,STORY,STORY,1,0.6163749098777771,1
2,D_WEAK_TRANSFORM,capacity-shadow,236,STORY,STORY,2,,1
2,D_WEAK_TRANSFORM,geometry-shadow,236,STORY,STORY,1,0.4381430745124817,1
2,D_WEAK_TRANSFORM,incumbent,237,STORY,STORY,1,0.6003737449645996,1
2,D_WEAK_TRANSFORM,capacity-shadow,237,STORY,STORY,1,,1
2,D_WEAK_TRANSFORM,geometry-shadow,237,STORY,STORY,2,0.131642460823059,1
2,D_WEAK_TRANSFORM,incumbent,238,ARITH_A,ARITHMETIC,0,0.6710010170936584,1
2,D_WEAK_TRANSFORM,capacity-shadow,238,ARITH_A,ARITHMETIC,0,,1
2,D_WEAK_TRANSFORM,geometry-shadow,238,ARITH_A,ARITHMETIC,0,0.6396315693855286,1
2,D_WEAK_TRANSFORM,incumbent,239,STORY,STORY,0,0.0050350427627563,1
2,D_WEAK_TRANSFORM,capacity-shadow,239,STORY,STORY,0,,1
2,D_WEAK_TRANSFORM,geometry-shadow,239,STORY,STORY,0,0.0408914685249328,1
2,D_WEAK_TRANSFORM,incumbent,240,ARITH_A,ARITHMETIC,0,0.6840521693229675,1
2,D_WEAK_TRANSFORM,capacity-shadow,240,ARITH_A,ARITHMETIC,0,,1
2,D_WEAK_TRANSFORM,geometry-shadow,240,ARITH_A,ARITHMETIC,0,0.6578291058540344,1
2,D_WEAK_TRANSFORM,incumbent,241,STORY,STORY,1,0.990176558494568,1
2,D_WEAK_TRANSFORM,capacity-shadow,241,STORY,STORY,2,,1
2,D_WEAK_TRANSFORM,geometry-shadow,241,STORY,STORY,2,0.0194842815399169,1
2,D_WEAK_TRANSFORM,incumbent,242,ARITH_A,ARITHMETIC,0,0.6868380308151245,1
2,D_WEAK_TRANSFORM,capacity-shadow,242,ARITH_A,ARITHMETIC,0,,1
2,D_WEAK_TRANSFORM,geometry-shadow,242,ARITH_A,ARITHMETIC,0,0.6623913049697876,1
2,D_WEAK_TRANSFORM,incumbent,243,STORY,STORY,1,0.4443235397338867,1
2,D_WEAK_TRANSFORM,capacity-shadow,243,STORY,STORY,1,,1
2,D_WEAK_TRANSFORM,geometry-shadow,243,STORY,STORY,1,0.4156728982925415,1
2,D_WEAK_TRANSFORM,incumbent,244,STORY,STORY,1,0.07876718044281,1
2,D_WEAK_TRANSFORM,capacity-shadow,244,STORY,STORY,2,,1
2,D_WEAK_TRANSFORM,geometry-shadow,244,STORY,STORY,1,0.0812904834747314,1
2,D_WEAK_TRANSFORM,incumbent,245,ARITH_A,ARITHMETIC,0,0.6687788963317871,1
2,D_WEAK_TRANSFORM,capacity-shadow,245,ARITH_A,ARITHMETIC,0,,1
2,D_WEAK_TRANSFORM,geometry-shadow,245,ARITH_A,ARITHMETIC,0,0.6384016871452332,1
2,D_WEAK_TRANSFORM,incumbent,246,STORY,STORY,1,0.2856674790382385,1
2,D_WEAK_TRANSFORM,capacity-shadow,246,STORY,STORY,1,,1
2,D_WEAK_TRANSFORM,geometry-shadow,246,STORY,STORY,1,0.2592871189117431,1
2,D_WEAK_TRANSFORM,incumbent,247,ARITH_A,ARITHMETIC,0,0.672163188457489,1
2,D_WEAK_TRANSFORM,capacity-shadow,247,ARITH_A,ARITHMETIC,0,,1
2,D_WEAK_TRANSFORM,geometry-shadow,247,ARITH_A,ARITHMETIC,0,0.6412241458892822,1
2,D_WEAK_TRANSFORM,incumbent,248,STORY,STORY,1,0.875948429107666,1
2,D_WEAK_TRANSFORM,capacity-shadow,248,STORY,STORY,2,,1
2,D_WEAK_TRANSFORM,geometry-shadow,248,STORY,STORY,1,0.1833596229553222,1
2,D_WEAK_TRANSFORM,incumbent,249,ARITH_A,ARITHMETIC,0,0.6796804070472717,1
2,D_WEAK_TRANSFORM,capacity-shadow,249,ARITH_A,ARITHMETIC,0,,1
2,D_WEAK_TRANSFORM,geometry-shadow,249,ARITH_A,ARITHMETIC,0,0.653803288936615,1
2,D_WEAK_TRANSFORM,incumbent,250,TRANSFORM,TRANSFORM,0,0.6977536082267761,1
2,D_WEAK_TRANSFORM,capacity-shadow,250,TRANSFORM,TRANSFORM,0,,1
2,D_WEAK_TRANSFORM,geometry-shadow,250,TRANSFORM,TRANSFORM,0,0.6966968178749084,1
2,D_WEAK_TRANSFORM,incumbent,251,STORY,STORY,1,0.1207033395767211,1
2,D_WEAK_TRANSFORM,capacity-shadow,251,STORY,STORY,1,,1
2,D_WEAK_TRANSFORM,geometry-shadow,251,STORY,STORY,1,0.0859754085540771,1
2,D_WEAK_TRANSFORM,incumbent,252,ARITH_A,ARITHMETIC,0,0.6670694351196289,1
2,D_WEAK_TRANSFORM,capacity-shadow,252,ARITH_A,ARITHMETIC,0,,1
2,D_WEAK_TRANSFORM,geometry-shadow,252,ARITH_A,ARITHMETIC,0,0.6355454325675964,1
2,D_WEAK_TRANSFORM,incumbent,253,ARITH_A,ARITHMETIC,0,0.6745235919952393,1
2,D_WEAK_TRANSFORM,capacity-shadow,253,ARITH_A,ARITHMETIC,0,,1
2,D_WEAK_TRANSFORM,geometry-shadow,253,ARITH_A,ARITHMETIC,0,0.6431984305381775,1
2,D_WEAK_TRANSFORM,incumbent,254,STORY,STORY,1,0.3377953767776489,1
2,D_WEAK_TRANSFORM,capacity-shadow,254,STORY,STORY,2,,1
2,D_WEAK_TRANSFORM,geometry-shadow,254,STORY,STORY,1,0.3824654817581177,1
2,D_WEAK_TRANSFORM,incumbent,255,STORY,STORY,1,0.4543571472167969,1
2,D_WEAK_TRANSFORM,capacity-shadow,255,STORY,STORY,1,,1
2,D_WEAK_TRANSFORM,geometry-shadow,255,STORY,STORY,1,0.3538740873336792,1
2,D_WEAK_TRANSFORM,incumbent,256,STORY,STORY,1,0.1847505569458007,1
2,D_WEAK_TRANSFORM,capacity-shadow,256,STORY,STORY,2,,1
2,D_WEAK_TRANSFORM,geometry-shadow,256,STORY,STORY,1,0.1511937379837036,1
2,E_TRANSFORM_BIRTH,incumbent,1,TRANSFORM,TRANSFORM,0,1.1426787376403809,1
2,E_TRANSFORM_BIRTH,capacity-shadow,1,TRANSFORM,TRANSFORM,0,,1
2,E_TRANSFORM_BIRTH,geometry-shadow,1,TRANSFORM,TRANSFORM,0,1.0153231620788574,1
2,E_TRANSFORM_BIRTH,incumbent,2,STORY,STORY,0,0.030826449394226,1
2,E_TRANSFORM_BIRTH,capacity-shadow,2,STORY,STORY,0,,1
2,E_TRANSFORM_BIRTH,geometry-shadow,2,STORY,STORY,1,0.2887607216835022,1
2,E_TRANSFORM_BIRTH,incumbent,3,ARITH_A,ARITHMETIC,0,1.091101050376892,1
2,E_TRANSFORM_BIRTH,capacity-shadow,3,ARITH_A,ARITHMETIC,0,,1
2,E_TRANSFORM_BIRTH,geometry-shadow,3,ARITH_A,ARITHMETIC,0,0.9144887924194336,1
2,E_TRANSFORM_BIRTH,incumbent,4,STORY,STORY,0,0.1340333223342895,1
2,E_TRANSFORM_BIRTH,capacity-shadow,4,STORY,STORY,0,,1
2,E_TRANSFORM_BIRTH,geometry-shadow,4,STORY,STORY,1,0.1522004604339599,1
2,E_TRANSFORM_BIRTH,incumbent,5,ARITH_A,ARITHMETIC,0,1.0786205530166626,1
2,E_TRANSFORM_BIRTH,capacity-shadow,5,ARITH_A,ARITHMETIC,0,,1
2,E_TRANSFORM_BIRTH,geometry-shadow,5,ARITH_A,ARITHMETIC,0,0.8952504396438599,1
2,E_TRANSFORM_BIRTH,incumbent,6,STORY,STORY,0,0.0111311674118042,1
2,E_TRANSFORM_BIRTH,capacity-shadow,6,STORY,STORY,0,,1
2,E_TRANSFORM_BIRTH,geometry-shadow,6,STORY,STORY,0,0.0529260635375976,1
2,E_TRANSFORM_BIRTH,incumbent,7,ARITH_A,ARITHMETIC,0,1.080940008163452,1
2,E_TRANSFORM_BIRTH,capacity-shadow,7,ARITH_A,ARITHMETIC,0,,1
2,E_TRANSFORM_BIRTH,geometry-shadow,7,ARITH_A,ARITHMETIC,0,0.8976659774780273,1
2,E_TRANSFORM_BIRTH,incumbent,8,ARITH_A,ARITHMETIC,0,1.0772303342819214,1
2,E_TRANSFORM_BIRTH,capacity-shadow,8,ARITH_A,ARITHMETIC,0,,1
2,E_TRANSFORM_BIRTH,geometry-shadow,8,ARITH_A,ARITHMETIC,0,0.8955861330032349,1
2,E_TRANSFORM_BIRTH,incumbent,9,STORY,STORY,1,0.1780111193656921,1
2,E_TRANSFORM_BIRTH,capacity-shadow,9,STORY,STORY,1,,1
