run,task,receiver,source,mean_weight
r2-D,REVERSE_SWAP,1,0,0.0828934833407402
r2-D,REVERSE_SWAP,1,1,0.0
r2-D,REVERSE_SWAP,1,2,0.0828896611928939
r2-D,REVERSE_SWAP,1,3,0.015291379764676
r2-D,REVERSE_SWAP,1,4,0.0171200856566429
r2-D,REVERSE_SWAP,1,5,0.0165343228727579
r2-D,REVERSE_SWAP,1,6,0.017729353159666
r2-D,REVERSE_SWAP,1,7,0.0175417419523
r2-D,REVERSE_SWAP,2,0,0.0196478180587291
r2-D,REVERSE_SWAP,2,1,0.0838585793972015
r2-D,REVERSE_SWAP,2,2,0.0
r2-D,REVERSE_SWAP,2,3,0.0783295705914497
r2-D,REVERSE_SWAP,2,4,0.0171995982527732
r2-D,REVERSE_SWAP,2,5,0.01643543317914
r2-D,REVERSE_SWAP,2,6,0.0172057878226041
r2-D,REVERSE_SWAP,2,7,0.0173232201486825
r2-D,REVERSE_SWAP,3,0,0.0221947319805622
r2-D,REVERSE_SWAP,3,1,0.0159025378525257
r2-D,REVERSE_SWAP,3,2,0.0807514116168022
r2-D,REVERSE_SWAP,3,3,0.0
r2-D,REVERSE_SWAP,3,4,0.0755644664168357
r2-D,REVERSE_SWAP,3,5,0.0184782668948173
r2-D,REVERSE_SWAP,3,6,0.0186419133096933
r2-D,REVERSE_SWAP,3,7,0.0184666831046342
r2-D,REVERSE_SWAP,4,0,0.0223544556647539
r2-D,REVERSE_SWAP,4,1,0.0174148790538311
r2-D,REVERSE_SWAP,4,2,0.0172559972852468
r2-D,REVERSE_SWAP,4,3,0.0738159716129303
r2-D,REVERSE_SWAP,4,4,0.0
r2-D,REVERSE_SWAP,4,5,0.0822170376777648
r2-D,REVERSE_SWAP,4,6,0.0180402155965566
r2-D,REVERSE_SWAP,4,7,0.018901452422142
r2-D,REVERSE_SWAP,5,0,0.0217179916799068
r2-D,REVERSE_SWAP,5,1,0.0160856433212757
r2-D,REVERSE_SWAP,5,2,0.0158174745738506
r2-D,REVERSE_SWAP,5,3,0.017290199175477
r2-D,REVERSE_SWAP,5,4,0.0787418335676193
r2-D,REVERSE_SWAP,5,5,0.0
r2-D,REVERSE_SWAP,5,6,0.0830888673663139
r2-D,REVERSE_SWAP,5,7,0.0172580163925886
r2-D,REVERSE_SWAP,6,0,0.02289504930377
r2-D,REVERSE_SWAP,6,1,0.017784371972084
r2-D,REVERSE_SWAP,6,2,0.0170815624296665
r2-D,REVERSE_SWAP,6,3,0.0179863516241312
r2-D,REVERSE_SWAP,6,4,0.0178170390427112
r2-D,REVERSE_SWAP,6,5,0.0856517478823661
r2-D,REVERSE_SWAP,6,6,0.0
r2-D,REVERSE_SWAP,6,7,0.0707838833332061
r2-D,REVERSE_SWAP,7,0,0.0355208329856395
r2-D,REVERSE_SWAP,7,1,0.0236185006797313
r2-D,REVERSE_SWAP,7,2,0.0230151265859603
r2-D,REVERSE_SWAP,7,3,0.0239008124917745
r2-D,REVERSE_SWAP,7,4,0.0250810757279396
r2-D,REVERSE_SWAP,7,5,0.0238839574158191
r2-D,REVERSE_SWAP,7,6,0.0949796661734581
r2-D,REVERSE_SWAP,7,7,0.0
r2-D,ROTATE_INC,0,0,0.0
r2-D,ROTATE_INC,0,1,0.0959981232881546
r2-D,ROTATE_INC,0,2,0.0262261368334293
r2-D,ROTATE_INC,0,3,0.0279181376099586
r2-D,ROTATE_INC,0,4,0.0246177166700363
r2-D,ROTATE_INC,0,5,0.0244713481515645
r2-D,ROTATE_INC,0,6,0.0226368308067321
r2-D,ROTATE_INC,0,7,0.0281317289918661
r2-D,ROTATE_INC,1,0,0.08456901460886
r2-D,ROTATE_INC,1,1,0.0
r2-D,ROTATE_INC,1,2,0.0830985754728317
r2-D,ROTATE_INC,1,3,0.0149560747668147
r2-D,ROTATE_INC,1,4,0.0167032442986965
r2-D,ROTATE_INC,1,5,0.0161076579242944
r2-D,ROTATE_INC,1,6,0.0171193294227123
r2-D,ROTATE_INC,1,7,0.0174461267888546
r2-D,ROTATE_INC,2,0,0.023436389863491
r2-D,ROTATE_INC,2,1,0.0841432586312294
r2-D,ROTATE_INC,2,2,0.0
r2-D,ROTATE_INC,2,3,0.0759768187999725
r2-D,ROTATE_INC,2,4,0.0168007928878068
r2-D,ROTATE_INC,2,5,0.0159639045596122
r2-D,ROTATE_INC,2,6,0.0167184900492429
r2-D,ROTATE_INC,2,7,0.0169603992253541
r2-D,ROTATE_INC,3,0,0.025967625901103
r2-D,ROTATE_INC,3,1,0.0157438870519399
r2-D,ROTATE_INC,3,2,0.0791937932372093
r2-D,ROTATE_INC,3,3,0.0
r2-D,ROTATE_INC,3,4,0.0744810029864311
r2-D,ROTATE_INC,3,5,0.0182201359421014
r2-D,ROTATE_INC,3,6,0.0182935744524002
r2-D,ROTATE_INC,3,7,0.0181000232696533
r2-D,ROTATE_INC,4,0,0.0223581548780202
r2-D,ROTATE_INC,4,1,0.0173624232411384
r2-D,ROTATE_INC,4,2,0.0171936713159084
r2-D,ROTATE_INC,4,3,0.0734398961067199
r2-D,ROTATE_INC,4,4,0.0
r2-D,ROTATE_INC,4,5,0.0828353464603424
r2-D,ROTATE_INC,4,6,0.0179424174129962
r2-D,ROTATE_INC,4,7,0.0188680943101644
r2-D,ROTATE_INC,5,0,0.021412443369627
r2-D,ROTATE_INC,5,1,0.015987854450941
r2-D,ROTATE_INC,5,2,0.0156482998281717
r2-D,ROTATE_INC,5,3,0.0171849876642227
r2-D,ROTATE_INC,5,4,0.0792265459895134
r2-D,ROTATE_INC,5,5,0.0
r2-D,ROTATE_INC,5,6,0.0834826752543449
r2-D,ROTATE_INC,5,7,0.0170571915805339
r2-D,ROTATE_INC,6,0,0.0208051316440105
r2-D,ROTATE_INC,6,1,0.0177872832864522
r2-D,ROTATE_INC,6,2,0.0171766821295022
r2-D,ROTATE_INC,6,3,0.0180729180574417
r2-D,ROTATE_INC,6,4,0.017963670194149
r2-D,ROTATE_INC,6,5,0.087375707924366
r2-D,ROTATE_INC,6,6,0.0
r2-D,ROTATE_INC,6,7,0.0708186253905296
r2-D,ROTATE_INC,7,0,0.0345311947166919
r2-D,ROTATE_INC,7,1,0.0242630951106548
r2-D,ROTATE_INC,7,2,0.02324771694839
r2-D,ROTATE_INC,7,3,0.0239213276654481
r2-D,ROTATE_INC,7,4,0.0253243371844291
r2-D,ROTATE_INC,7,5,0.0239104274660348
r2-D,ROTATE_INC,7,6,0.0948019027709961
r2-D,ROTATE_INC,7,7,0.0
r2-D,ROTATE_SWAP,0,0,0.0
r2-D,ROTATE_SWAP,0,1,0.0955285355448722
r2-D,ROTATE_SWAP,0,2,0.022677207365632
r2-D,ROTATE_SWAP,0,3,0.0249805524945259
r2-D,ROTATE_SWAP,0,4,0.0252986103296279
r2-D,ROTATE_SWAP,0,5,0.0256367921829223
r2-D,ROTATE_SWAP,0,6,0.0261765532195568
r2-D,ROTATE_SWAP,0,7,0.0297017581760883
r2-D,ROTATE_SWAP,1,0,0.0822678953409195
r2-D,ROTATE_SWAP,1,1,0.0
r2-D,ROTATE_SWAP,1,2,0.0833019912242889
r2-D,ROTATE_SWAP,1,3,0.0153495324775576
r2-D,ROTATE_SWAP,1,4,0.0171568524092435
r2-D,ROTATE_SWAP,1,5,0.0165589470416307
r2-D,ROTATE_SWAP,1,6,0.017744755372405
r2-D,ROTATE_SWAP,1,7,0.0176200326532125
r2-D,ROTATE_SWAP,2,0,0.0197175182402133
r2-D,ROTATE_SWAP,2,1,0.0839006230235099
r2-D,ROTATE_SWAP,2,2,0.0
r2-D,ROTATE_SWAP,2,3,0.0782215297222137
r2-D,ROTATE_SWAP,2,4,0.0171957965940237
r2-D,ROTATE_SWAP,2,5,0.0164171624928712
r2-D,ROTATE_SWAP,2,6,0.0171962399035692
r2-D,ROTATE_SWAP,2,7,0.0173511561006307
r2-D,ROTATE_SWAP,3,0,0.0223056618124246
r2-D,ROTATE_SWAP,3,1,0.0159112121909856
r2-D,ROTATE_SWAP,3,2,0.0807280763983726
r2-D,ROTATE_SWAP,3,3,0.0
r2-D,ROTATE_SWAP,3,4,0.0755021646618843
r2-D,ROTATE_SWAP,3,5,0.0184606462717056
r2-D,ROTATE_SWAP,3,6,0.0186109226197004
r2-D,ROTATE_SWAP,3,7,0.0184812899678945
r2-D,ROTATE_SWAP,4,0,0.0220978502184152
r2-D,ROTATE_SWAP,4,1,0.0174328070133924
r2-D,ROTATE_SWAP,4,2,0.0173076968640089
r2-D,ROTATE_SWAP,4,3,0.0739103853702545
r2-D,ROTATE_SWAP,4,4,0.0
r2-D,ROTATE_SWAP,4,5,0.0822440832853317
r2-D,ROTATE_SWAP,4,6,0.0180518701672554
r2-D,ROTATE_SWAP,4,7,0.0189553052186965
r2-D,ROTATE_SWAP,5,0,0.0214693620800972
r2-D,ROTATE_SWAP,5,1,0.0161035414785146
r2-D,ROTATE_SWAP,5,2,0.0158619675785303
r2-D,ROTATE_SWAP,5,3,0.017322052270174
r2-D,ROTATE_SWAP,5,4,0.0788222253322601
r2-D,ROTATE_SWAP,5,5,0.0
r2-D,ROTATE_SWAP,5,6,0.0831277295947074
r2-D,ROTATE_SWAP,5,7,0.0172931272536516
r2-D,ROTATE_SWAP,6,0,0.022672276943922
r2-D,ROTATE_SWAP,6,1,0.0177922453731298
r2-D,ROTATE_SWAP,6,2,0.0171372387558221
r2-D,ROTATE_SWAP,6,3,0.0180038567632436
r2-D,ROTATE_SWAP,6,4,0.0178375542163848
r2-D,ROTATE_SWAP,6,5,0.0856768488883972
r2-D,ROTATE_SWAP,6,6,0.0
r2-D,ROTATE_SWAP,6,7,0.0708799660205841
r2-D,ROTATE_SWAP,7,0,0.0347267240285873
r2-D,ROTATE_SWAP,7,1,0.0237368289381265
r2-D,ROTATE_SWAP,7,2,0.023158960044384
r2-D,ROTATE_SWAP,7,3,0.0240106061100959
r2-D,ROTATE_SWAP,7,4,0.0251924116164445
r2-D,ROTATE_SWAP,7,5,0.0239568166434764
r2-D,ROTATE_SWAP,7,6,0.0952176675200462
r2-D,ROTATE_SWAP,7,7,0.0
r2-D,INC_SWAP,0,0,0.0
r2-D,INC_SWAP,0,1,0.0957155600190162
r2-D,INC_SWAP,0,2,0.0259924344718456
r2-D,INC_SWAP,0,3,0.0279175899922847
r2-D,INC_SWAP,0,4,0.0250080842524766
r2-D,INC_SWAP,0,5,0.0245793908834457
r2-D,INC_SWAP,0,6,0.0225054118782281
r2-D,INC_SWAP,0,7,0.0282815434038639
r2-D,INC_SWAP,1,0,0.0841034427285194
r2-D,INC_SWAP,1,1,0.0
r2-D,INC_SWAP,1,2,0.0833784639835357
r2-D,INC_SWAP,1,3,0.0150559497997164
r2-D,INC_SWAP,1,4,0.0167286284267902
r2-D,INC_SWAP,1,5,0.0161149073392152
r2-D,INC_SWAP,1,6,0.0171180684119462
r2-D,INC_SWAP,1,7,0.0175005178898572
r2-D,INC_SWAP,2,0,0.0231285355985164
r2-D,INC_SWAP,2,1,0.0843297094106674
r2-D,INC_SWAP,2,2,0.0
r2-D,INC_SWAP,2,3,0.0759574472904205
r2-D,INC_SWAP,2,4,0.0168502517044544
r2-D,INC_SWAP,2,5,0.0159960463643074
r2-D,INC_SWAP,2,6,0.0167547781020402
r2-D,INC_SWAP,2,7,0.0169832222163677
r2-D,INC_SWAP,3,0,0.0259042028337717
r2-D,INC_SWAP,3,1,0.0158356018364429
r2-D,INC_SWAP,3,2,0.0791889354586601
r2-D,INC_SWAP,3,3,0.0
r2-D,INC_SWAP,3,4,0.0744772031903266
r2-D,INC_SWAP,3,5,0.0182208772748708
r2-D,INC_SWAP,3,6,0.0182816367596387
r2-D,INC_SWAP,3,7,0.0180915612727403
r2-D,INC_SWAP,4,0,0.022679679095745
r2-D,INC_SWAP,4,1,0.0173708908259868
r2-D,INC_SWAP,4,2,0.0172462575137615
r2-D,INC_SWAP,4,3,0.0734153389930725
r2-D,INC_SWAP,4,4,0.0
r2-D,INC_SWAP,4,5,0.0825386270880699
r2-D,INC_SWAP,4,6,0.0179191585630178
r2-D,INC_SWAP,4,7,0.0188300535082817
r2-D,INC_SWAP,5,0,0.021484425291419
r2-D,INC_SWAP,5,1,0.0160088539123535
r2-D,INC_SWAP,5,2,0.0157122891396284
r2-D,INC_SWAP,5,3,0.0172169264405965
r2-D,INC_SWAP,5,4,0.0791063904762268
r2-D,INC_SWAP,5,5,0.0
r2-D,INC_SWAP,5,6,0.0834305062890052
r2-D,INC_SWAP,5,7,0.0170405935496091
r2-D,INC_SWAP,6,0,0.0206778272986412
r2-D,INC_SWAP,6,1,0.0178230218589305
r2-D,INC_SWAP,6,2,0.0172705445438623
r2-D,INC_SWAP,6,3,0.01811751909554
r2-D,INC_SWAP,6,4,0.0179991070181131
r2-D,INC_SWAP,6,5,0.0874321013689041
r2-D,INC_SWAP,6,6,0.0
r2-D,INC_SWAP,6,7,0.0706798732280731
r2-D,INC_SWAP,7,0,0.0346360430121421
r2-D,INC_SWAP,7,1,0.0243633240461349
r2-D,INC_SWAP,7,2,0.0233310554176569
r2-D,INC_SWAP,7,3,0.0239556077867746
r2-D,INC_SWAP,7,4,0.0253233630210161
r2-D,INC_SWAP,7,5,0.0238879658281803
r2-D,INC_SWAP,7,6,0.09450264275074
r2-D,INC_SWAP,7,7,0.0
